Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product ID,Product Name,Sales,Quantity,Discount,Profit,Lead_Time_Dias
CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,South,Office Supplies,Fasteners,OFF-FA-10003059,Assorted Color Push Pins,3.62,3,0.1,0.97,4
CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,South,Office Supplies,Paper,OFF-PA-10000994,Xerox 1915,629.1,9,0.3,171.21,4
CA-2018-114055,2018-12-25,2018-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,South,Technology,Phones,TEC-PH-10002890,AT&T 17929 Lendline Telephone,90.48,5,0.3,25.29,4
CA-2018-126438,2018-09-10,2018-09-13,First Class,AR-10345,Alex Russell,Corporate,East,Office Supplies,Art,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,9,0.0,3.01,3
CA-2018-117653,2018-10-19,2018-10-23,Standard Class,MO-17500,Mary O'Rourke,Consumer,Central,Furniture,Tables,FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",91.275,7,0.0,26.87,4
CA-2018-143245,2018-12-01,2018-12-06,Standard Class,AD-10180,Alan Dominguez,Home Office,East,Office Supplies,Paper,OFF-PA-10001972,Xerox 214,19.44,7,0.1,5.85,5
CA-2018-143245,2018-12-01,2018-12-06,Standard Class,AD-10180,Alan Dominguez,Home Office,East,Furniture,Chairs,FUR-CH-10000155,Global Comet Stacking Armless Chair,897.15,6,0.0,141.88,5
US-2015-138828,2015-09-02,2015-09-03,First Class,KD-16345,Katherine Ducich,Consumer,East,Office Supplies,Art,OFF-AR-10000658,Newell 324,57.75,2,0.1,9.82,1
US-2015-138828,2015-09-02,2015-09-03,First Class,KD-16345,Katherine Ducich,Consumer,East,Office Supplies,Paper,OFF-PA-10000349,Easy-staple paper,14.94,9,0.1,4.73,1
CA-2018-143651,2018-03-25,2018-03-30,Standard Class,FM-14215,Filia McAdams,Corporate,West,Office Supplies,Art,OFF-AR-10001446,Newell 309,23.1,6,0.1,4.79,5
CA-2016-106978,2016-09-28,2016-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,West,Office Supplies,Envelopes,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,8,0.0,3.89,6
CA-2016-106978,2016-09-28,2016-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,West,Office Supplies,Binders,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,1.08,1,0.2,0.26,6
CA-2016-106978,2016-09-28,2016-10-04,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,West,Office Supplies,Fasteners,OFF-FA-10003021,Staples,4.512,5,0.1,1.03,6
CA-2016-155124,2016-03-15,2016-03-21,Standard Class,KS-16300,Karen Seio,Corporate,West,Technology,Phones,TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",16.776,1,0.2,0.99,6
CA-2018-150931,2018-01-06,2018-01-13,Standard Class,DP-13390,Dennis Pardue,Home Office,South,Office Supplies,Binders,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,8,0.3,4.5,7
CA-2015-157147,2015-01-13,2015-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,West,Office Supplies,Storage,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,1325.85,8,0.0,265.99,5
CA-2015-157147,2015-01-13,2015-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,West,Furniture,Bookcases,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,1,0.0,75.55,5
CA-2015-157147,2015-01-13,2015-01-18,Standard Class,BD-11605,Brian Dahlen,Consumer,West,Office Supplies,Art,OFF-AR-10003514,4009 Highlighters by Sanford,19.9,9,0.2,4.76,5
CA-2016-156482,2016-02-06,2016-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,East,Furniture,Chairs,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,2,0.3,336.07,7
CA-2016-156482,2016-02-06,2016-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,East,Furniture,Bookcases,FUR-BO-10002598,"Hon Metal Bookcases, Putty",283.92,9,0.3,70.09,7
CA-2016-156482,2016-02-06,2016-02-13,Standard Class,IL-15100,Ivan Liston,Consumer,East,Office Supplies,Art,OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,5.68,1,0.1,1.73,7
CA-2018-106782,2018-12-21,2018-12-27,Standard Class,LP-17095,Liz Preis,Consumer,Central,Office Supplies,Storage,OFF-ST-10004459,Tennsco Single-Tier Lockers,375.34,9,0.0,52.04,6
CA-2017-151372,2017-09-05,2017-09-06,First Class,JH-15985,Joseph Holt,Consumer,West,Office Supplies,Paper,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,4,0.3,23.3,1
CA-2017-151372,2017-09-05,2017-09-06,First Class,JH-15985,Joseph Holt,Consumer,West,Office Supplies,Binders,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",11.68,9,0.3,0.76,1
CA-2017-151372,2017-09-05,2017-09-06,First Class,JH-15985,Joseph Holt,Consumer,West,Office Supplies,Fasteners,OFF-FA-10000304,Advantus Push Pins,4.36,7,0.1,0.85,1
CA-2015-102085,2015-10-04,2015-10-09,Standard Class,JD-16015,Joy Daniels,Consumer,West,Office Supplies,Labels,OFF-LA-10002475,Avery 519,29.24,6,0.1,3.81,5
CA-2018-107125,2018-11-27,2018-12-02,Standard Class,BD-11320,Bill Donatelli,Consumer,West,Office Supplies,Binders,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,117.488,5,0.2,19.3,5
CA-2018-107125,2018-11-27,2018-12-02,Standard Class,BD-11320,Bill Donatelli,Consumer,West,Furniture,Furnishings,FUR-FU-10000732,Eldon 200 Class Desk Accessories,18.84,9,0.0,2.95,5
CA-2017-125815,2017-10-28,2017-11-01,Second Class,DL-13330,Denise Leinenbach,Consumer,East,Office Supplies,Art,OFF-AR-10004441,BIC Brite Liner Highlighters,12.42,2,0.3,0.85,4
CA-2016-144190,2016-06-09,2016-06-13,Standard Class,NC-18415,Nathan Cano,Consumer,Central,Office Supplies,Paper,OFF-PA-10000304,Xerox 1995,12.96,2,0.2,2.46,4
CA-2018-117926,2018-12-08,2018-12-12,Second Class,AS-10225,Alan Schoenberger,Corporate,West,Office Supplies,Appliances,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,9,0.0,24.21,4
CA-2016-153906,2016-03-16,2016-03-20,Standard Class,MS-17980,Michael Stewart,Corporate,East,Technology,Phones,TEC-PH-10001527,Plantronics MX500i Earset,85.9,3,0.2,12.0,4
CA-2015-160262,2015-06-09,2015-06-13,Second Class,TS-21205,Thomas Seio,Corporate,West,Office Supplies,Art,OFF-AR-10002335,DIXON Oriole Pencils,18.06,8,0.0,4.89,4
CA-2015-160262,2015-06-09,2015-06-13,Second Class,TS-21205,Thomas Seio,Corporate,West,Office Supplies,Paper,OFF-PA-10003641,Xerox 1909,79.14,9,0.0,16.96,4
CA-2015-160262,2015-06-09,2015-06-13,Second Class,TS-21205,Thomas Seio,Corporate,West,Furniture,Furnishings,FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,8,0.3,5.52,4
CA-2016-127607,2016-03-20,2016-03-26,Standard Class,JK-15730,Joe Kamberova,Consumer,Central,Office Supplies,Binders,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,2.512,4,0.0,0.19,6
CA-2016-127607,2016-03-20,2016-03-26,Standard Class,JK-15730,Joe Kamberova,Consumer,Central,Office Supplies,Fasteners,OFF-FA-10003485,Staples,18.864,1,0.1,2.16,6
CA-2017-166226,2017-11-18,2017-11-22,Standard Class,TC-21535,Tracy Collins,Home Office,West,Technology,Phones,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,61.192,4,0.3,17.41,4
CA-2017-166226,2017-11-18,2017-11-22,Standard Class,TC-21535,Tracy Collins,Home Office,West,Office Supplies,Appliances,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,67.84,9,0.1,9.07,4
CA-2015-156587,2015-03-07,2015-03-08,First Class,AB-10015,Aaron Bergman,Consumer,West,Furniture,Chairs,FUR-CH-10004477,"Global Push Button Manager's Chair, Indigo",48.712,2,0.2,4.54,1
CA-2015-156587,2015-03-07,2015-03-08,First Class,AB-10015,Aaron Bergman,Consumer,West,Office Supplies,Art,OFF-AR-10001427,Newell 330,17.94,3,0.2,2.68,1
CA-2015-156587,2015-03-07,2015-03-08,First Class,AB-10015,Aaron Bergman,Consumer,West,Office Supplies,Storage,OFF-ST-10002344,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,8,0.0,54.71,1
CA-2017-141180,2017-05-15,2017-05-19,Second Class,DP-13000,Darren Powers,Consumer,South,Office Supplies,Binders,OFF-BI-10000301,GBC Instant Report Kit,7.764,6,0.0,2.03,4
CA-2016-109708,2016-05-25,2016-05-28,Second Class,CY-12745,Craig Yedwab,Corporate,South,Technology,Phones,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04,8,0.1,77.63,3
CA-2016-122406,2016-08-02,2016-08-05,Second Class,BE-11455,Brad Eason,Home Office,East,Technology,Phones,TEC-PH-10001527,Plantronics MX500i Earset,128.85,7,0.1,25.7,3
CA-2016-122406,2016-08-02,2016-08-05,Second Class,BE-11455,Brad Eason,Home Office,East,Office Supplies,Paper,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,5,0.1,1.57,3
CA-2016-122406,2016-08-02,2016-08-05,Second Class,BE-11455,Brad Eason,Home Office,East,Technology,Accessories,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,199.98,9,0.2,10.54,3
CA-2016-122406,2016-08-02,2016-08-05,Second Class,BE-11455,Brad Eason,Home Office,East,Furniture,Chairs,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,110.98,4,0.1,18.72,3
US-2017-153815,2017-11-06,2017-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,South,Furniture,Chairs,FUR-CH-10000513,High-Back Leather Manager's Chair,207.984,6,0.3,47.05,3
US-2017-153815,2017-11-06,2017-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,South,Office Supplies,Paper,OFF-PA-10002421,Embossed Ink Jet Note Cards,36.112,2,0.3,7.98,3
US-2017-153815,2017-11-06,2017-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,South,Furniture,Furnishings,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",35.568,2,0.2,9.78,3
US-2017-153815,2017-11-06,2017-11-09,First Class,KL-16555,Kelly Lampkin,Corporate,South,Office Supplies,Paper,OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.1,22.29,3
CA-2017-164896,2017-11-07,2017-11-12,Standard Class,PS-19045,Penelope Sewall,Home Office,West,Office Supplies,Paper,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,7,0.1,1.72,5
CA-2016-142202,2016-09-18,2016-09-23,Second Class,JR-16210,Justin Ritter,Corporate,South,Technology,Accessories,TEC-AC-10003198,Enermax Acrylux Wireless Keyboard,717.12,2,0.0,90.85,5
CA-2016-165050,2016-12-07,2016-12-09,First Class,AH-10210,Alan Hwang,Consumer,East,Office Supplies,Binders,OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,21.36,2,0.3,4.04,2
CA-2016-165050,2016-12-07,2016-12-09,First Class,AH-10210,Alan Hwang,Consumer,East,Office Supplies,Binders,OFF-BI-10003727,Avery Durable Slant Ring Binders With Label Holder,6.688,9,0.2,1.81,2
CA-2016-165050,2016-12-07,2016-12-09,First Class,AH-10210,Alan Hwang,Consumer,East,Technology,Phones,TEC-PH-10001336,Digium D40 VoIP phone,773.94,7,0.1,60.48,2
US-2017-131114,2017-12-09,2017-12-13,Second Class,RW-19630,Rob Williams,Corporate,Central,Office Supplies,Supplies,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,20.568,3,0.0,6.88,4
US-2017-131114,2017-12-09,2017-12-13,Second Class,RW-19630,Rob Williams,Corporate,Central,Office Supplies,Appliances,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,4.356,3,0.2,0.93,4
US-2017-131114,2017-12-09,2017-12-13,Second Class,RW-19630,Rob Williams,Corporate,Central,Technology,Accessories,TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,19.04,7,0.2,2.7,4
CA-2015-160066,2015-11-16,2015-11-22,Standard Class,AH-10075,Adam Hart,Corporate,West,Office Supplies,Labels,OFF-LA-10001045,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,5,0.3,1.35,6
CA-2017-109925,2017-11-06,2017-11-10,Second Class,IM-15070,Irene Maddox,Consumer,West,Office Supplies,Storage,OFF-ST-10003442,Eldon Portable Mobile Manager,84.84,6,0.1,5.38,4
CA-2016-160696,2016-09-06,2016-09-10,Standard Class,CK-12760,Cyma Kinney,Corporate,South,Office Supplies,Fasteners,OFF-FA-10003059,Assorted Color Push Pins,7.24,8,0.2,1.41,4
CA-2015-125171,2015-09-03,2015-09-03,Same Day,AG-10390,Allen Goldenen,Consumer,East,Office Supplies,Labels,OFF-LA-10001175,Avery 514,14.4,9,0.0,2.82,0
CA-2017-149279,2017-04-24,2017-04-28,Standard Class,CL-12700,Craig Leslie,Home Office,West,Office Supplies,Paper,OFF-PA-10003441,Xerox 226,15.552,1,0.0,1.53,4
CA-2017-149279,2017-04-24,2017-04-28,Standard Class,CL-12700,Craig Leslie,Home Office,West,Furniture,Chairs,FUR-CH-10004287,SAFCO Arco Folding Chair,1325.76,3,0.2,399.34,4
CA-2017-149279,2017-04-24,2017-04-28,Standard Class,CL-12700,Craig Leslie,Home Office,West,Office Supplies,Binders,OFF-BI-10004040,Wilson Jones Impact Binders,3.108,7,0.0,0.9,4
CA-2018-107321,2018-08-31,2018-09-04,Standard Class,AW-10930,Arthur Wiediger,Home Office,West,Office Supplies,Binders,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,6.672,6,0.2,0.64,4
CA-2018-107321,2018-08-31,2018-09-04,Standard Class,AW-10930,Arthur Wiediger,Home Office,West,Technology,Phones,TEC-PH-10002200,Aastra 6757i CT Wireless VoIP phone,689.408,7,0.0,109.72,4
US-2018-122714,2018-12-07,2018-12-13,Standard Class,HG-14965,Henry Goldwyn,Corporate,Central,Office Supplies,Binders,OFF-BI-10001120,Ibico EPK-21 Electric Binding System,1889.99,8,0.2,151.44,6
CA-2016-153038,2016-12-18,2016-12-25,Standard Class,RB-19645,Robert Barroso,Corporate,South,Office Supplies,Envelopes,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.936,6,0.2,17.04,7
CA-2016-153038,2016-12-18,2016-12-25,Standard Class,RB-19645,Robert Barroso,Corporate,South,Office Supplies,Labels,OFF-LA-10004008,Avery 507,18.432,3,0.2,2.71,7
CA-2016-153038,2016-12-18,2016-12-25,Standard Class,RB-19645,Robert Barroso,Corporate,South,Furniture,Furnishings,FUR-FU-10000221,"Master Caster Door Stop, Brown",20.32,2,0.0,3.69,7
CA-2015-132227,2015-11-04,2015-11-10,Standard Class,SZ-20035,Sam Zeldin,Home Office,East,Office Supplies,Binders,OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,7,0.2,7.66,6
CA-2018-155824,2018-03-10,2018-03-15,Standard Class,KS-16300,Karen Seio,Corporate,South,Office Supplies,Appliances,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,48.784,1,0.3,6.98,5
CA-2018-155824,2018-03-10,2018-03-15,Standard Class,KS-16300,Karen Seio,Corporate,South,Office Supplies,Binders,OFF-BI-10000014,Heavy-Duty E-Z-D Binders,13.092,3,0.2,3.59,5
CA-2017-129238,2017-01-31,2017-02-04,Standard Class,SC-20050,Sample Company A,Home Office,West,Technology,Phones,TEC-PH-10004120,AT&T 1080 Phone,109.592,4,0.1,30.06,4
CA-2017-129238,2017-01-31,2017-02-04,Standard Class,SC-20050,Sample Company A,Home Office,West,Office Supplies,Paper,OFF-PA-10002764,Easy-staple paper,56.7,1,0.1,11.64,4
CA-2018-159688,2018-05-07,2018-05-12,Standard Class,AB-10060,Adam Bellavance,Home Office,West,Technology,Accessories,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,79.99,5,0.3,19.78,5
CA-2017-136126,2017-05-24,2017-05-24,Same Day,EH-14125,Eugene Hildebrand,Home Office,South,Office Supplies,Supplies,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,3,0.2,14.14,0
CA-2017-136126,2017-05-24,2017-05-24,Same Day,EH-14125,Eugene Hildebrand,Home Office,South,Office Supplies,Paper,OFF-PA-10004327,Xerox 1911,191.6,2,0.1,11.22,0
CA-2017-155033,2017-10-07,2017-10-12,Standard Class,CC-12475,Cindy Chapman,Consumer,West,Office Supplies,Paper,OFF-PA-10000143,Astroparche Fine Business Paper,10.56,3,0.2,0.74,5
CA-2015-156006,2015-04-30,2015-05-02,Second Class,TM-21010,Tamara Manning,Consumer,South,Technology,Accessories,TEC-AC-10002550,Maxell 4.7GB DVD-RW 3/Pack,47.79,8,0.1,7.89,2
CA-2016-158659,2016-11-10,2016-11-14,Second Class,SC-20695,Steve Chapman,Corporate,Central,Office Supplies,Storage,OFF-ST-10003306,Letter Size Cart,714.3,6,0.0,196.38,4
CA-2016-169796,2016-11-09,2016-11-14,Standard Class,Dp-13240,Dean percer,Home Office,East,Technology,Machines,TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,2321.9,7,0.0,752.22,5
CA-2016-169796,2016-11-09,2016-11-14,Standard Class,Dp-13240,Dean percer,Home Office,East,Office Supplies,Storage,OFF-ST-10001505,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,6,0.3,1.06,5
CA-2016-102876,2016-09-07,2016-09-14,Standard Class,LR-17035,Lisa Ryan,Corporate,East,Office Supplies,Binders,OFF-BI-10004781,GBC Wire Binding Strips,9.522,6,0.3,1.53,7
CA-2016-102876,2016-09-07,2016-09-14,Standard Class,LR-17035,Lisa Ryan,Corporate,East,Technology,Phones,TEC-PH-10002680,Samsung Galaxy Note 3,791.964,3,0.2,92.77,7
CA-2016-102876,2016-09-07,2016-09-14,Standard Class,LR-17035,Lisa Ryan,Corporate,East,Office Supplies,Binders,OFF-BI-10000848,Angle-D Ring Binders,4.923,8,0.3,1.45,7
US-2018-139647,2018-05-11,2018-05-13,First Class,TS-21370,Todd Sumrall,Corporate,West,Furniture,Bookcases,FUR-BO-10004467,Bestar Classic Bookcase,209.979,7,0.2,63.79,2
US-2018-160465,2018-07-21,2018-07-26,Standard Class,SW-20350,Sean Wendt,Home Office,East,Office Supplies,Binders,OFF-BI-10001670,Vinyl Sectional Post Binders,33.93,7,0.0,3.8,5
US-2018-160465,2018-07-21,2018-07-26,Standard Class,SW-20350,Sean Wendt,Home Office,East,Office Supplies,Storage,OFF-ST-10000136,Letter Size File,222.32,6,0.0,58.53,5
US-2018-160465,2018-07-21,2018-07-26,Standard Class,SW-20350,Sean Wendt,Home Office,East,Technology,Phones,TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.564,5,0.1,56.75,5
CA-2015-153850,2015-11-24,2015-11-29,Standard Class,TH-21100,Thea Hendricks,Consumer,East,Furniture,Furnishings,FUR-FU-10002960,"Eldon 200 Class Desk Accessories, Burgundy",35.168,8,0.2,3.63,5
CA-2015-153850,2015-11-24,2015-11-29,Standard Class,TH-21100,Thea Hendricks,Consumer,East,Technology,Phones,TEC-PH-10002584,Samsung Galaxy S4,1502.376,5,0.0,270.59,5
CA-2015-127558,2015-11-15,2015-11-18,First Class,SS-20410,Shahid Shariari,Consumer,West,Furniture,Furnishings,FUR-FU-10002505,Eldon 100 Class Desk Accessories,10.11,9,0.0,2.39,3
CA-2015-127558,2015-11-15,2015-11-18,First Class,SS-20410,Shahid Shariari,Consumer,West,Technology,Accessories,TEC-AC-10003832,LogitechÂ P710e Mobile Speakerphone,772.47,9,0.2,44.66,3
CA-2015-127558,2015-11-15,2015-11-18,First Class,SS-20410,Shahid Shariari,Consumer,West,Office Supplies,Supplies,OFF-SU-10002537,Acme Box Cutter Scissors,20.46,1,0.1,3.51,3
CA-2018-136511,2018-03-23,2018-03-25,Second Class,MZ-17515,Mary Zewe,Corporate,East,Office Supplies,Supplies,OFF-SU-10003505,Premier Electric Letter Opener,347.58,6,0.1,33.54,2
CA-2017-133795,2017-12-18,2017-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,West,Technology,Accessories,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,72.64,7,0.1,15.44,6
CA-2017-133795,2017-12-18,2017-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,West,Technology,Accessories,TEC-AC-10003832,LogitechÂ P710e Mobile Speakerphone,772.47,3,0.1,233.96,6
CA-2017-133795,2017-12-18,2017-12-24,Standard Class,JE-15475,Jeremy Ellison,Consumer,West,Furniture,Furnishings,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,7,0.0,8.28,6
US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,Central,Office Supplies,Binders,OFF-BI-10004828,GBC Poly Designer Binding Covers,33.48,7,0.2,2.04,5
US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,Central,Technology,Phones,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,461.97,2,0.2,27.21,5
US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,Central,Office Supplies,Appliances,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,7,0.0,31.88,5
US-2018-130953,2018-07-29,2018-08-03,Standard Class,RF-19735,Roland Fjeld,Consumer,Central,Furniture,Chairs,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,1,0.0,44.91,5
CA-2015-151792,2015-09-02,2015-09-07,Second Class,CV-12295,Christina VanderZanden,Consumer,Central,Technology,Accessories,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,239.976,5,0.0,53.23,5
CA-2018-139304,2018-01-29,2018-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,West,Office Supplies,Art,OFF-AR-10001216,Newell 339,8.34,9,0.3,0.83,4
CA-2018-139304,2018-01-29,2018-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,West,Office Supplies,Supplies,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,8.57,7,0.2,2.43,4
CA-2018-139304,2018-01-29,2018-02-02,Standard Class,VG-21790,Vivek Gonzalez,Consumer,West,Office Supplies,Binders,OFF-BI-10002498,Clear Mylar Reinforcing Strips,119.616,7,0.2,36.87,4
CA-2017-155166,2017-12-26,2018-01-02,Standard Class,BB-11545,Brenda Bowman,Corporate,East,Furniture,Chairs,FUR-CH-10003968,Novimex Turbo Task Chair,212.94,2,0.2,67.45,7
CA-2017-155166,2017-12-26,2018-01-02,Standard Class,BB-11545,Brenda Bowman,Corporate,East,Office Supplies,Appliances,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,26.49,8,0.1,3.74,7
CA-2016-103954,2016-08-09,2016-08-13,Second Class,HR-14770,Hallie Redmond,Home Office,Central,Furniture,Bookcases,FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,3,0.0,170.63,4
CA-2015-169803,2015-04-06,2015-04-12,Standard Class,SC-20260,Scott Cohen,Corporate,West,Furniture,Tables,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,8,0.0,87.39,6
CA-2015-169803,2015-04-06,2015-04-12,Standard Class,SC-20260,Scott Cohen,Corporate,West,Technology,Accessories,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,33.9,3,0.0,9.45,6
CA-2018-141719,2018-11-17,2018-11-21,Second Class,EG-13900,Emily Grady,Consumer,Central,Technology,Accessories,TEC-AC-10003610,LogitechÂ Illuminated - Keyboard,239.96,7,0.3,20.67,4
CA-2016-136469,2016-07-11,2016-07-12,First Class,TS-21370,Todd Sumrall,Corporate,East,Furniture,Tables,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.836,2,0.2,55.72,1
CA-2016-136469,2016-07-11,2016-07-12,First Class,TS-21370,Todd Sumrall,Corporate,East,Technology,Phones,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,716.0,4,0.0,130.25,1
CA-2016-136469,2016-07-11,2016-07-12,First Class,TS-21370,Todd Sumrall,Corporate,East,Office Supplies,Binders,OFF-BI-10004492,Tuf-Vin Binders,221.06,6,0.3,67.79,1
CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,West,Office Supplies,Paper,OFF-PA-10002421,Embossed Ink Jet Note Cards,67.71,9,0.0,18.4,3
CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,West,Office Supplies,Appliances,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,129.92,5,0.1,21.17,3
CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,West,Furniture,Furnishings,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,0.2,150.08,3
CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,West,Office Supplies,Paper,OFF-PA-10001363,Xerox 1933,61.4,5,0.3,8.29,3
CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,West,Office Supplies,Storage,OFF-ST-10001496,Standard Rollaway File with Lock,720.76,8,0.0,245.13,3
CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,West,Office Supplies,Binders,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,5.184,1,0.2,1.45,3
CA-2017-158694,2017-11-10,2017-11-13,Second Class,AI-10855,Arianne Irving,Consumer,West,Office Supplies,Art,OFF-AR-10001227,Newell 338,14.7,7,0.3,5.1,3
US-2015-104759,2015-03-31,2015-04-04,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Central,Office Supplies,Binders,OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,8.134,4,0.2,0.54,4
US-2015-104759,2015-03-31,2015-04-04,Standard Class,DD-13570,Dorothy Dickinson,Consumer,Central,Technology,Accessories,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,79.984,5,0.2,10.57,4
CA-2016-150511,2016-09-18,2016-09-24,Standard Class,AB-10060,Adam Bellavance,Home Office,West,Office Supplies,Paper,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,6,0.1,5.05,6
